DMR_TRIP_IDENTIFIER,DMR_EFFORT_IDENTIFIER,REGION,STRATUM,COMMON_NAME,SAMPLE_LENGTH,FREQUENCY,SAMPLE_TYPE,SEX,MATURITY_TYPE,DMR_TRAWL_FISHID,DMR_SAMPLE_IDENTIFIER,AGE,SAMPLE_WEIGHT,GUT_FULLNESS
SP17,42,2,3,plaice american (dab),17,1,Bio,Male,D,G102,111789286,,34,
SP17,42,2,3,plaice american (dab),19,1,Bio,Female,I,G102,647333017,,48,
SP17,42,2,3,plaice american (dab),20,1,Bio,Male,S,G102,-878973513,,52,
SP17,42,2,3,plaice american (dab),28,1,Bio,Male,S,G102,381189198,,144,
SP17,42,2,3,plaice american (dab),29,1,Bio,Male,R,G102,1950830072,,186,
SP17,42,2,3,plaice american (dab),33,1,Bio,Female,S,G102,1789009715,,256,
SP17,42,2,3,plaice american (dab),33,1,Bio,Female,D,G102,-1962614111,,288,
SP17,42,2,3,plaice american (dab),34,1,Bio,Male,R,G102,-54840532,,320,
SP17,42,2,3,plaice american (dab),34,1,Bio,Female,R,G102,-7008892,,354,
SP17,42,2,3,plaice american (dab),35,1,Bio,Female,S,G102,2008002848,,358,
SP17,42,2,3,plaice american (dab),38,1,Bio,Female,R,G102,-202212038,,590,
SP17,43,2,4,flounder yellowtail,34,1,Bio,Female,D,G105,2,,354,
SP17,43,2,4,plaice american (dab),18,1,Bio,Male,I,G102,1974760823,,44,
SP17,43,2,4,plaice american (dab),22,1,Bio,Female,I,G102,-1420656492,,72,
SP17,43,2,4,plaice american (dab),24,1,Bio,Male,T,G102,-543927171,,106,
SP17,43,2,4,plaice american (dab),25,1,Bio,Female,I,G102,-202542205,,126,
SP17,43,2,4,plaice american (dab),25,1,Bio,Male,R,G102,2114294277,,144,
SP17,43,2,4,plaice american (dab),25,1,Bio,Female,I,G102,-1371932225,,116,
SP17,43,2,4,plaice american (dab),26,1,Bio,Male,T,G102,-1880287603,,138,
SP17,43,2,4,plaice american (dab),27,1,Bio,Female,D,G102,1584497120,,206,
SP17,43,2,4,plaice american (dab),28,1,Bio,Female,I,G102,-1206830149,,110,
SP17,43,2,4,plaice american (dab),29,1,Bio,Male,R,G102,-248535862,,164,
SP17,43,2,4,plaice american (dab),30,1,Bio,Female,I,G102,1557802247,,216,
SP17,43,2,4,plaice american (dab),30,1,Bio,Female,D,G102,203960681,,228,
SP17,43,2,4,plaice american (dab),30,1,Bio,Female,R,G102,-935002104,,196,
SP17,43,2,4,plaice american (dab),31,1,Bio,Female,D,G102,1349200098,,248,
SP17,43,2,4,plaice american (dab),33,1,Bio,Female,D,G102,1362762462,,292,
SP17,43,2,4,plaice american (dab),33,1,Bio,Male,R,G102,1804608881,,264,
SP17,43,2,4,plaice american (dab),33,1,Bio,Female,D,G102,-801522930,,332,
SP17,43,2,4,plaice american (dab),34,1,Bio,Female,T,G102,-1248971716,,296,
SP17,43,2,4,plaice american (dab),35,1,Bio,Female,D,G102,21692949,,374,
SP17,43,2,4,plaice american (dab),36,1,Bio,Female,D,G102,486641644,,366,
SP17,43,2,4,plaice american (dab),36,1,Bio,Female,D,G102,-1398598559,,458,
SP17,43,2,4,plaice american (dab),38,1,Bio,Female,D,G102,1286931830,,484,
SP17,43,2,4,plaice american (dab),38,1,Bio,Female,T,G102,-838069968,,396,
SP17,43,2,4,plaice american (dab),39,1,Bio,Female,D,G102,-1142789557,,478,
SP17,43,2,4,plaice american (dab),40,1,Bio,Female,D,G102,2051947442,,534,
SP17,44,2,4,alewife,25,7,Bio,,,G033,4,,,
SP17,44,2,4,flounder winter,31,1,Bio,Female,I,G106,-223145265,,318,
SP17,44,2,4,flounder yellowtail,26,1,Bio,Female,I,G105,9,,110,
SP17,44,2,4,flounder yellowtail,30,1,Bio,Female,D,G105,5,,182,
SP17,44,2,4,flounder yellowtail,30,1,Bio,Male,R,G105,7,,188,
SP17,44,2,4,flounder yellowtail,32,1,Bio,Female,D,G105,6,,250,
SP17,44,2,4,flounder yellowtail,36,1,Bio,Female,D,G105,8,,398,
SP17,46,2,2,flounder winter,15,1,Bio,Female,I,G106,1371689628,,34,
SP17,46,2,2,flounder winter,15,1,Bio,Male,I,G106,-1872712339,,30,
SP17,46,2,2,flounder winter,26,1,Bio,Female,T,G106,923691562,,162,
SP17,47,2,1,flounder winter,24,1,Bio,Female,R,G106,-1067988795,,134,
SP17,47,2,1,flounder winter,32,1,Bio,Female,R,G106,-972076894,,294,
SP17,48,2,3,flounder winter,12,1,Bio,Female,I,G106,420662540,,14,
SP17,48,2,3,flounder winter,18,1,Bio,Male,U,G106,1401344797,,58,
SP17,48,2,3,flounder winter,24,1,Bio,Male,I,G106,-962647526,,138,
SP17,48,2,3,plaice american (dab),17,1,Bio,Male,I,G102,931379737,,24,
SP17,48,2,3,plaice american (dab),19,1,Bio,Male,S,G102,-459658138,,46,
SP17,48,2,3,plaice american (dab),20,1,Bio,Male,S,G102,-1859534588,,62,
SP17,48,2,3,plaice american (dab),21,1,Bio,Male,R,G102,57231736,,58,
SP17,48,2,3,plaice american (dab),27,1,Bio,Male,S,G102,885032373,,142,
SP17,48,2,3,plaice american (dab),29,1,Bio,Male,T,G102,1316844015,,188,
SP17,48,2,3,plaice american (dab),32,1,Bio,Female,R,G102,1444998330,,282,
SP17,48,2,3,plaice american (dab),33,1,Bio,Female,R,G102,-990332749,,286,
SP17,49,2,2,flounder winter,8,1,Bio,Female,I,G106,743454872,,6,
SP17,49,2,2,flounder winter,12,1,Bio,Male,I,G106,1018361939,,16,
SP17,49,2,2,flounder winter,19,1,Bio,Female,I,G106,839552730,,62,
SP17,49,2,2,flounder winter,23,1,Bio,Female,I,G106,1011188445,,130,
SP17,49,2,2,flounder winter,24,1,Bio,Female,S,G106,-1483484212,,118,
SP17,51,3,3,flounder winter,15,1,Bio,Female,I,G106,-67899736,,34,
SP17,51,3,3,flounder winter,15,1,Bio,Male,I,G106,660791459,,34,
SP17,51,3,3,flounder winter,16,1,Bio,Male,I,G106,-733224055,,38,
SP17,51,3,3,flounder winter,17,1,Bio,Female,I,G106,1963201814,,54,
SP17,51,3,3,flounder winter,17,1,Bio,Female,I,G106,1789040948,,46,
SP17,51,3,3,flounder winter,18,1,Bio,Female,I,G106,-2129099091,,60,
SP17,51,3,3,flounder winter,21,1,Bio,Female,I,G106,-1809221409,,88,
SP17,51,3,3,flounder winter,25,1,Bio,Female,T,G106,-997254550,,146,
SP17,51,3,3,monkfish,21,1,Bio,Male,I,G197,1115247039,,116,
SP17,51,3,3,monkfish,32,1,Bio,Male,T,G197,-1551566700,,576,
SP17,51,3,3,plaice american (dab),16,1,Bio,Male,I,G102,69394732,,28,
SP17,51,3,3,plaice american (dab),16,1,Bio,Male,T,G102,-1320016273,,28,
SP17,51,3,3,plaice american (dab),18,1,Bio,Male,I,G102,-1529316711,,38,
SP17,51,3,3,plaice american (dab),18,1,Bio,Male,T,G102,-1430750332,,40,
SP17,51,3,3,plaice american (dab),21,1,Bio,Male,R,G102,-1233167022,,64,
SP17,51,3,3,plaice american (dab),22,1,Bio,Male,S,G102,821419000,,78,
SP17,51,3,3,plaice american (dab),23,1,Bio,Male,S,G102,-1702779597,,78,
SP17,51,3,3,plaice american (dab),24,1,Bio,Male,R,G102,2137988285,,106,
SP17,51,3,3,plaice american (dab),30,1,Bio,Male,S,G102,2023349050,,192,
SP17,51,3,3,plaice american (dab),30,1,Bio,Female,R,G102,1089278903,,228,
SP17,51,3,3,plaice american (dab),32,1,Bio,Female,U,G102,-512556314,,250,
SP17,51,3,3,plaice american (dab),38,1,Bio,Female,R,G102,241585717,,458,
SP17,52,3,2,flounder winter,11,1,Bio,Female,I,G106,1064655774,,12,
SP17,52,3,2,flounder winter,13,1,Bio,Male,I,G106,801349937,,20,
SP17,52,3,2,flounder winter,14,1,Bio,Male,I,G106,-1008664107,,28,
SP17,52,3,2,flounder winter,15,1,Bio,Male,T,G106,-80777205,,38,
SP17,52,3,2,flounder winter,15,1,Bio,Female,I,G106,-775908368,,30,
SP17,52,3,2,flounder winter,18,1,Bio,Male,U,G106,-1569542030,,52,
SP17,52,3,2,flounder winter,21,1,Bio,Male,R,G106,1547507983,,88,
SP17,52,3,2,flounder winter,27,1,Bio,Male,I,G106,1409343908,,218,
SP17,52,3,2,haddock,17,1,Bio,Female,I,G074,1761096059,,40,
SP17,52,3,2,haddock,18,1,Bio,Male,S,G074,-1479199584,,42,
SP17,52,3,2,haddock,20,1,Bio,Male,T,G074,1429687714,,70,
SP17,52,3,2,haddock,21,1,Bio,Male,T,G074,1692402117,,78,
SP17,52,3,2,haddock,27,1,Bio,Male,T,G074,662062932,,158,
SP17,52,3,2,monkfish,27,1,Bio,Female,I,G197,727980809,,280,
SP17,53,3,1,cod atlantic,21,1,Bio,Female,I,G073,313553379,,84,
SP17,53,3,1,cod atlantic,21,1,Bio,Female,I,G073,1454429897,,74,
SP17,53,3,1,cod atlantic,22,1,Bio,Male,I,G073,420869864,,108,
SP17,55,3,1,monkfish,15,1,Bio,Male,I,G197,203487575,,58,
SP17,55,3,1,monkfish,18,1,Bio,Male,I,G197,-1534067124,,98,
SP17,57,3,2,flounder winter,10,1,Bio,Male,I,G106,-806391957,,12,
SP17,57,3,2,flounder winter,11,1,Bio,Male,I,G106,-662025675,,12,
SP17,57,3,2,flounder winter,11,1,Bio,Female,I,G106,-1359956016,,14,
SP17,57,3,2,flounder winter,12,1,Bio,Male,U,G106,-1824872110,,18,
SP17,57,3,2,flounder winter,13,1,Bio,Male,I,G106,-547321864,,26,
SP17,57,3,2,flounder winter,13,1,Bio,Female,I,G106,606123673,,22,
SP17,57,3,2,flounder winter,13,1,Bio,Female,I,G106,-1022459597,,20,
SP17,57,3,2,flounder winter,14,1,Bio,Male,I,G106,2122704772,,30,
SP17,57,3,2,flounder winter,14,1,Bio,Female,I,G106,655199974,,32,
SP17,57,3,2,flounder winter,16,1,Bio,Female,I,G106,-951795089,,46,
SP17,57,3,2,flounder winter,16,1,Bio,Unknown,X,G106,305147831,,42,
SP17,57,3,2,flounder winter,17,1,Bio,Female,I,G106,404147500,,48,
SP17,57,3,2,flounder winter,18,1,Bio,Female,T,G106,-1690761650,,56,
SP17,57,3,2,flounder winter,18,1,Bio,Female,I,G106,660052157,,58,
SP17,57,3,2,flounder winter,20,1,Bio,Female,T,G106,-606099654,,68,
SP17,57,3,2,flounder winter,21,1,Bio,Female,I,G106,1651577339,,114,
SP17,57,3,2,flounder winter,23,1,Bio,Female,D,G106,-1915235167,,144,
SP17,57,3,2,flounder winter,23,1,Bio,Female,D,G106,-1144542432,,152,
SP17,57,3,2,haddock,20,1,Bio,Female,I,G074,-473230113,,66,
SP17,57,3,2,monkfish,16,1,Bio,Male,I,G197,630487409,,66,
SP17,59,3,1,cod atlantic,19,1,Bio,Female,I,G073,1323817644,,58,
SP17,59,3,1,cod atlantic,23,1,Bio,Female,I,G073,2084042813,,98,
SP17,60,3,2,cod atlantic,23,1,Bio,Male,I,G073,-1763216249,,108,
SP17,60,3,2,flounder winter,11,1,Bio,Male,I,G106,272367857,,10,
SP17,60,3,2,flounder winter,12,1,Bio,Female,I,G106,958401200,,14,
SP17,60,3,2,flounder winter,12,1,Bio,Female,I,G106,1630119317,,14,
SP17,60,3,2,flounder winter,13,1,Bio,Male,I,G106,1209400313,,18,
SP17,60,3,2,flounder winter,13,1,Bio,Male,I,G106,-25183797,,16,
SP17,60,3,2,flounder winter,13,1,Bio,Female,I,G106,1300168902,,22,
SP17,60,3,2,flounder winter,13,1,Bio,Male,S,G106,-690708776,,16,
SP17,60,3,2,flounder winter,14,1,Bio,Male,I,G106,-1151993550,,26,
SP17,60,3,2,flounder winter,14,1,Bio,Male,I,G106,-328000742,,30,
SP17,60,3,2,flounder winter,15,1,Bio,Female,I,G106,-1920661809,,34,
SP17,60,3,2,flounder winter,15,1,Bio,Male,I,G106,1296051300,,26,
SP17,60,3,2,flounder winter,17,1,Bio,Female,I,G106,-1273209810,,42,
SP17,60,3,2,flounder winter,18,1,Bio,Female,I,G106,32122909,,48,
SP17,60,3,2,flounder winter,18,1,Bio,Female,I,G106,-1089134701,,52,
SP17,60,3,2,flounder winter,20,1,Bio,Female,T,G106,-917665769,,76,
SP17,60,3,2,flounder winter,23,1,Bio,Female,I,G106,-981922303,,124,
SP17,60,3,2,flounder winter,24,1,Bio,Female,T,G106,-576350708,,130,
SP17,60,3,2,monkfish,17,1,Bio,Female,I,G197,1101748697,,72,
SP17,60,3,2,monkfish,18,1,Bio,Female,I,G197,1998045478,,82,
SP17,61,3,3,plaice american (dab),16,1,Bio,Male,I,G102,1809948442,,26,
SP17,61,3,3,plaice american (dab),17,1,Bio,Male,I,G102,-2012660707,,34,
SP17,61,3,3,plaice american (dab),23,1,Bio,Male,T,G102,-1229021138,,98,
SP17,61,3,3,plaice american (dab),27,1,Bio,Male,S,G102,-173966836,,136,
SP17,61,3,3,plaice american (dab),27,1,Bio,Male,S,G102,149650455,,142,
SP17,61,3,3,plaice american (dab),36,1,Bio,Female,R,G102,1504895489,,382,
SP17,62,3,3,cod atlantic,60,1,Bio,Female,R,G073,2076866397,,2290,
SP17,62,3,3,flounder winter,27,1,Bio,Female,D,G106,-917389921,,234,
SP17,62,3,3,flounder winter,28,1,Bio,Female,D,G106,1618685684,,238,
SP17,62,3,3,plaice american (dab),15,1,Bio,Male,I,G102,1725130856,,22,
SP17,62,3,3,plaice american (dab),16,1,Bio,Male,I,G102,1732254051,,32,
SP17,62,3,3,plaice american (dab),19,1,Bio,Male,T,G102,754729325,,56,
SP17,62,3,3,plaice american (dab),20,1,Bio,Female,I,G102,-2057343446,,64,
SP17,62,3,3,plaice american (dab),22,1,Bio,Female,I,G102,1833897360,,76,
SP17,62,3,3,plaice american (dab),24,1,Bio,Female,I,G102,813479580,,90,
SP17,62,3,3,plaice american (dab),24,1,Bio,Female,I,G102,254252263,,100,
SP17,62,3,3,plaice american (dab),24,1,Bio,Male,R,G102,645590590,,104,
SP17,62,3,3,plaice american (dab),25,1,Bio,Female,I,G102,-1247648328,,112,
SP17,62,3,3,plaice american (dab),27,1,Bio,Female,I,G102,-1427164839,,146,
SP17,62,3,3,plaice american (dab),27,1,Bio,Male,R,G102,-787168687,,138,
SP17,62,3,3,plaice american (dab),28,1,Bio,Female,I,G102,1238311236,,156,
SP17,62,3,3,plaice american (dab),29,1,Bio,Male,R,G102,1124889643,,172,
SP17,62,3,3,plaice american (dab),30,1,Bio,Female,U,G102,239857909,,328,
SP17,62,3,3,plaice american (dab),32,1,Bio,Female,D,G102,1862974255,,254,
SP17,62,3,3,plaice american (dab),33,1,Bio,Male,R,G102,1454483325,,318,
SP17,62,3,3,plaice american (dab),34,1,Bio,Female,S,G102,-1508233741,,294,
SP17,62,3,3,plaice american (dab),34,1,Bio,Female,D,G102,133480186,,398,
SP17,62,3,3,plaice american (dab),39,1,Bio,Female,D,G102,-233473774,,542,
SP17,62,3,3,plaice american (dab),43,1,Bio,Female,S,G102,-289206548,,800,
SP17,62,3,3,plaice american (dab),44,1,Bio,Female,D,G102,1268884134,,660,
SP17,63,3,4,plaice american (dab),20,1,Bio,Female,I,G102,-1376002636,,58,
SP17,63,3,4,plaice american (dab),24,1,Bio,Female,I,G102,1015226207,,104,
SP17,63,3,4,plaice american (dab),34,1,Bio,Female,R,G102,-341284056,,342,
SP17,63,3,4,plaice american (dab),35,1,Bio,Female,S,G102,1143786844,,332,
SP17,63,3,4,plaice american (dab),35,1,Bio,Female,D,G102,754949923,,376,
SP17,63,3,4,plaice american (dab),36,1,Bio,Female,R,G102,-1800477290,,396,
SP17,63,3,4,plaice american (dab),37,1,Bio,Female,T,G102,600859370,,380,
SP17,63,3,4,plaice american (dab),37,1,Bio,Female,R,G102,-949960403,,478,
SP17,63,3,4,plaice american (dab),44,1,Bio,Female,R,G102,-1092565495,,914,
SP17,64,3,4,flounder winter,21,1,Bio,Male,D,G106,1913796810,,92,
SP17,64,3,4,flounder winter,24,1,Bio,Female,D,G106,2088726238,,150,
SP17,64,3,4,flounder winter,25,1,Bio,Female,I,G106,-654949072,,160,
SP17,64,3,4,flounder winter,28,1,Bio,Female,D,G106,-1591498692,,238,
SP17,64,3,4,flounder winter,29,1,Bio,Female,D,G106,1063942797,,262,
SP17,64,3,4,flounder winter,29,1,Bio,Female,D,G106,1099034887,,270,
SP17,64,3,4,flounder winter,30,1,Bio,Female,T,G106,-1049409167,,264,
SP17,64,3,4,haddock,18,1,Bio,Male,I,G074,1690582242,,50,
SP17,64,3,4,haddock,22,1,Bio,Female,I,G074,1404157883,,82,
SP17,65,3,4,haddock,20,1,Bio,Female,I,G074,-740140298,,70,
SP17,65,3,4,haddock,22,1,Bio,Male,D,G074,610652692,,80,
SP17,65,3,4,haddock,22,1,Bio,Female,I,G074,201523519,,88,
SP17,65,3,4,plaice american (dab),19,1,Bio,Female,I,G102,-1661685068,,56,
SP17,65,3,4,plaice american (dab),21,1,Bio,Female,I,G102,-1840156781,,62,
SP17,65,3,4,plaice american (dab),21,1,Bio,Male,i,G102,-316540899,,68,
SP17,65,3,4,plaice american (dab),22,1,Bio,Female,I,G102,1156238329,,80,
SP17,65,3,4,plaice american (dab),22,1,Bio,Female,I,G102,-1779313573,,72,
SP17,65,3,4,plaice american (dab),23,1,Bio,Female,I,G102,676245208,,82,
SP17,65,3,4,plaice american (dab),24,1,Bio,Female,I,G102,1780656922,,98,
SP17,65,3,4,plaice american (dab),24,1,Bio,Male,I,G102,-1695455137,,110,
SP17,65,3,4,plaice american (dab),24,1,Bio,Female,I,G102,1760876567,,122,
SP17,65,3,4,plaice american (dab),24,1,Bio,Female,I,G102,806098432,,164,
SP17,65,3,4,plaice american (dab),25,1,Bio,Male,R,G102,-1419020907,,124,
SP17,65,3,4,plaice american (dab),26,1,Bio,Female,I,G102,1898715824,,126,
SP17,65,3,4,plaice american (dab),27,1,Bio,Female,D,G102,1072604684,,204,
SP17,65,3,4,plaice american (dab),28,1,Bio,Male,R,G102,-372799182,,196,
SP17,65,3,4,plaice american (dab),29,1,Bio,Male,S,G102,1794849892,,208,
SP17,65,3,4,plaice american (dab),33,1,Bio,Female,D,G102,-1222315370,,330,
SP17,65,3,4,plaice american (dab),33,1,Bio,Female,D,G102,802556363,,322,
SP17,65,3,4,plaice american (dab),34,1,Bio,Female,D,G102,-1616488753,,378,
SP17,65,3,4,plaice american (dab),35,1,Bio,Female,R,G102,-238579514,,464,
SP17,65,3,4,plaice american (dab),36,1,Bio,Female,R,G102,637347842,,436,
SP17,65,3,4,plaice american (dab),38,1,Bio,Female,R,G102,-1735319131,,496,
SP17,65,3,4,plaice american (dab),38,1,Bio,Female,D,G102,633531438,,490,
SP17,65,3,4,plaice american (dab),39,1,Bio,Female,D,G102,1702635273,,622,
SP17,65,3,4,plaice american (dab),39,1,Bio,Female,D,G102,277278760,,546,
SP17,65,3,4,plaice american (dab),40,1,Bio,Female,R,G102,-840704511,,588,
SP17,66,3,4,monkfish,19,1,Bio,Female,I,G197,-1590086232,,254,
SP17,68,3,3,plaice american (dab),18,1,Bio,Male,R,G102,-209111442,,30,
SP17,68,3,3,plaice american (dab),26,1,Bio,Male,R,G102,193291607,,120,
SP17,68,3,3,plaice american (dab),29,1,Bio,Female,U,G102,-1036060084,,414,
SP17,68,3,3,plaice american (dab),30,1,Bio,Male,R,G102,-1335040448,,222,
SP17,68,3,3,plaice american (dab),36,1,Bio,Female,D,G102,-1136767589,,356,
SP17,68,3,3,plaice american (dab),37,1,Bio,Female,R,G102,704772417,,492,
SP17,69,3,3,plaice american (dab),21,1,Bio,Male,S,G102,-1842121322,,54,
SP17,69,3,3,plaice american (dab),22,1,Bio,Female,I,G102,-267265278,,68,
SP17,69,3,3,plaice american (dab),22,1,Bio,Female,I,G102,-433033377,,68,
SP17,69,3,3,plaice american (dab),30,1,Bio,Male,R,G102,606306469,,194,
SP17,69,3,3,plaice american (dab),32,1,Bio,Male,R,G102,459380233,,222,
SP17,69,3,3,plaice american (dab),35,1,Bio,Female,D,G102,928181684,,340,
SP17,69,3,3,plaice american (dab),41,1,Bio,Female,R,G102,-1291945176,,802,
SP17,70,3,3,cod atlantic,22,1,Bio,Female,I,G073,-1541757482,,82,
SP17,70,3,3,monkfish,21,1,Bio,Male,I,G197,-1288683406,,110,
SP17,71,3,3,monkfish,17,1,Bio,Female,I,G197,814280660,,62,
SP17,72,3,2,monkfish,17,1,Bio,Male,I,G197,796266447,,84,
SP17,72,3,2,monkfish,17,1,Bio,Male,I,G197,-1803168107,,84,
SP17,72,3,2,monkfish,19,1,Bio,Male,I,G197,-1327803701,,108,
SP17,72,3,2,monkfish,19,1,Bio,Male,I,G197,-1833647772,,110,
SP17,72,3,2,monkfish,20,1,Bio,Male,I,G197,-695167438,,102,
SP17,72,3,2,plaice american (dab),16,1,Bio,Male,I,G102,1830061635,,30,
SP17,72,3,2,plaice american (dab),16,1,Bio,Male,I,G102,-1755088246,,30,
SP17,72,3,2,plaice american (dab),17,1,Bio,Male,D,G102,519818184,,34,
SP17,72,3,2,plaice american (dab),17,1,Bio,Male,I,G102,-1252490711,,32,
SP17,72,3,2,plaice american (dab),18,1,Bio,Male,I,G102,-490752202,,44,
SP17,72,3,2,plaice american (dab),19,1,Bio,Male,D,G102,1506654335,,50,
SP17,72,3,2,plaice american (dab),35,1,Bio,Female,R,G102,-2119464876,,416,
SP17,73,3,1,flounder winter,8,1,Bio,Female,I,G106,-2005555385,,5,
SP17,73,3,1,flounder winter,10,1,Bio,Male,I,G106,-445635042,,10,
SP17,73,3,1,flounder winter,10,1,Bio,Female,I,G106,-764741008,,9,
SP17,73,3,1,flounder winter,10,1,Bio,Female,I,G106,-2050054735,,10,
SP17,73,3,1,flounder winter,11,1,Bio,Female,I,G106,1605906812,,12,
SP17,73,3,1,flounder winter,12,1,Bio,Female,I,G106,-1622980423,,16,
SP17,73,3,1,flounder winter,13,1,Bio,Female,i,G106,1869299285,,20,
SP17,73,3,1,flounder winter,13,1,Bio,Male,T,G106,-1717174133,,16,
SP17,73,3,1,flounder winter,16,1,Bio,Female,I,G106,399384975,,40,
SP17,73,3,1,flounder winter,16,1,Bio,Male,I,G106,-1675996430,,42,
SP17,73,3,1,flounder winter,16,1,Bio,Female,I,G106,975331364,,44,
SP17,73,3,1,flounder winter,17,1,Bio,Female,I,G106,-1016463738,,52,
SP17,73,3,1,flounder winter,19,1,Bio,Female,I,G106,1295373976,,74,
SP17,73,3,1,flounder winter,19,1,Bio,Female,R,G106,1276542170,,66,
SP17,73,3,1,flounder winter,20,1,Bio,Female,I,G106,-1020161588,,84,
SP17,73,3,1,flounder winter,20,1,Bio,Female,I,G106,144690771,,82,
SP17,73,3,1,flounder winter,21,1,Bio,Female,D,G106,1337190621,,90,
SP17,73,3,1,flounder winter,27,1,Bio,Female,T,G106,260868823,,166,
SP17,75,4,3,flounder winter,12,1,Bio,Female,I,G106,1052987252,,16,
SP17,75,4,3,flounder winter,13,1,Bio,Female,I,G106,448212837,,18,
SP17,75,4,3,flounder winter,16,1,Bio,Female,I,G106,-418901310,,40,
SP17,75,4,3,flounder winter,19,1,Bio,Female,I,G106,1137023003,,62,
SP17,75,4,3,haddock,18,1,Bio,Male,T,G074,1911983759,,38,
SP17,75,4,3,monkfish,14,1,Bio,Male,I,G197,-461439555,,46,5cc
SP17,75,4,3,monkfish,15,1,Bio,Female,I,G197,-1064671174,,52,empty
SP17,75,4,3,monkfish,18,1,Bio,Male,I,G197,-1636274637,,126,12cc
SP17,75,4,3,plaice american (dab),16,1,Bio,Male,I,G102,-396106781,,26,
SP17,75,4,3,plaice american (dab),17,1,Bio,Male,R,G102,-928896322,,28,
SP17,75,4,3,plaice american (dab),22,1,Bio,Male,S,G102,1885878119,,66,
SP17,75,4,3,plaice american (dab),26,1,Bio,Male,S,G102,1574400682,,130,
SP17,75,4,3,plaice american (dab),28,1,Bio,Female,D,G102,-109767152,,172,
SP17,75,4,3,plaice american (dab),32,1,Bio,Male,R,G102,1063731409,,256,
SP17,75,4,3,plaice american (dab),40,1,Bio,Female,R,G102,2060994332,,488,
SP17,75,4,3,plaice american (dab),41,1,Bio,Female,D,G102,585607149,,578,
SP17,76,4,3,flounder winter,16,1,Bio,Female,I,G106,1594788632,,36,
SP17,76,4,3,flounder winter,18,1,Bio,Female,I,G106,344326969,,56,
SP17,76,4,3,haddock,19,1,Bio,Female,I,G074,-523714832,,50,
SP17,76,4,3,haddock,20,1,Bio,Female,I,G074,-355127247,,66,
SP17,76,4,3,plaice american (dab),17,1,Bio,Female,I,G102,-589487717,,28,
SP17,76,4,3,plaice american (dab),20,1,Bio,Male,T,G102,516958784,,52,
SP17,76,4,3,plaice american (dab),28,1,Bio,Male,R,G102,-698779305,,176,
SP17,76,4,3,plaice american (dab),28,1,Bio,Male,T,G102,-1064506047,,136,
SP17,76,4,3,plaice american (dab),28,1,Bio,Male,T,G102,1093540462,,170,
SP17,76,4,3,plaice american (dab),35,1,Bio,Female,U,G102,-209813940,,420,
SP17,76,4,3,plaice american (dab),37,1,Bio,Female,R,G102,-1984660643,,460,
SP17,77,4,4,halibut atlantic,120,1,Bio,Female,I,G101,-2004755932,,20280,
SP17,77,4,4,monkfish,20,1,Bio,Female,I,G197,725697199,,114,empty
SP17,77,4,4,monkfish,23,1,Bio,Female,I,G197,-1121848636,,198,20cc
SP17,77,4,4,plaice american (dab),17,1,Bio,Female,I,G102,1001464065,,28,
SP17,77,4,4,plaice american (dab),20,1,Bio,Male,I,G102,163525797,,48,
SP17,77,4,4,plaice american (dab),20,1,Bio,Male,I,G102,807960322,,52,
SP17,77,4,4,plaice american (dab),20,1,Bio,Female,I,G102,-1660308690,,66,
SP17,77,4,4,plaice american (dab),20,1,Bio,Female,I,G102,263855963,,50,
SP17,77,4,4,plaice american (dab),22,1,Bio,Female,I,G102,1268991232,,66,
SP17,77,4,4,plaice american (dab),22,1,Bio,Male,I,G102,-559807649,,76,
SP17,77,4,4,plaice american (dab),22,1,Bio,Female,I,G102,-1280439799,,80,
SP17,77,4,4,plaice american (dab),23,1,Bio,Female,I,G102,131848598,,88,
SP17,77,4,4,plaice american (dab),27,1,Bio,Male,T,G102,-297668172,,132,
SP17,77,4,4,plaice american (dab),31,1,Bio,Female,D,G102,-1221602537,,254,
SP17,77,4,4,plaice american (dab),40,1,Bio,Female,D,G102,-2003222744,,572,
SP17,78,4,4,flounder winter,14,1,Bio,Female,I,G106,-1420345266,,26,
SP17,78,4,4,flounder winter,17,1,Bio,Male,T,G106,-2102046651,,46,
SP17,78,4,4,flounder winter,23,1,Bio,Female,I,G106,-1234053856,,130,
SP17,78,4,4,flounder winter,24,1,Bio,Female,T,G106,-8571231,,144,
SP17,78,4,4,flounder winter,24,1,Bio,Female,I,G106,-1388552236,,150,
SP17,78,4,4,flounder winter,25,1,Bio,Female,D,G106,-961010693,,192,
SP17,78,4,4,flounder winter,28,1,Bio,Female,D,G106,1480399394,,224,
SP17,78,4,4,haddock,17,1,Bio,Female,I,G074,-1305147162,,42,
SP17,78,4,4,haddock,20,1,Bio,Male,I,G074,886125679,,58,
SP17,78,4,4,haddock,21,1,Bio,Male,I,G074,1856106884,,76,
SP17,78,4,4,monkfish,18,1,Bio,Female,I,G197,2042906131,,116,8cc
SP17,79,4,2,cod atlantic,24,1,Bio,Female,I,G073,-1393965971,,118,
SP17,79,4,2,monkfish,11,1,Bio,Male,I,G197,-1946271951,,20,empty
SP17,79,4,2,monkfish,15,1,Bio,Female,I,G197,-1615388258,,50,empty
SP17,79,4,2,monkfish,17,1,Bio,Male,I,G197,1826938055,,74,empty
SP17,82,4,1,flounder winter,9,1,Bio,Female,I,G106,168904067,,6,
